node,x,y
1000,19271.71155,-322.28039
1001,19280.66482,-325.52907
1002,19380.60883,-361.79366
1003,19437.696,-382.50768
1004,19440.56938,-383.55028
1005,19249.62116,328.75666
1006,19140.55013,81.732
1007,19089.90271,-32.46131
1008,19440.85696,824.99301
1009,19433.5869,761.87911
1010,19427.53723,743.82997
1011,19417.85052,712.44502
1012,19383.66883,633.68796
1013,19300.28836,444.17815
1014,20171.09022,-251.41944
1015,20149.67253,-302.71032
1016,20127.04351,-357.40651
1017,20124.50484,-363.54267
1018,20086.95694,-455.94152
1019,20045.14889,-555.77925
1020,21209.79512,-110.704
1021,21200.05563,-107.03165
1022,21185.98543,-100.31511
1023,20941.74991,39.27186
1024,20736.87116,154.31782
1025,20719.20877,164.23582
1026,20618.18022,220.96658
1027,20549.41913,260.18911
1028,20436.54097,324.5768
1029,20403.13321,344.82764
1030,20387.28857,343.00154
1031,20372.32377,309.72256
1032,20359.48301,272.55076
1033,20344.18807,228.43248
1034,20323.77458,170.13558
1035,20284.74048,58.92479
1036,20258.61586,-15.25025
1037,20248.22728,-45.37847
1038,20218.77532,-129.22415
1039,20205.77501,-165.82858
1040,21773.04741,-317.33996
1041,21745.1544,-310.65089
1042,21649.79993,-274.88288
1043,21625.19475,-265.39962
1044,21549.74183,-236.31877
1045,21514.0544,-222.56422
1046,21442.91293,-195.14507
1047,21378.30888,-170.24556
1048,21248.63767,-120.20088
1049,21242.93525,-118.77864
1050,21225.34331,-116.56656
1051,22144.32561,-255.26783
1052,22134.82631,-264.76701
1053,22101.4876,-274.92838
1054,22051.71131,-287.73041
1055,21987.98825,-300.00997
1056,21901.12451,-316.74877
1057,21809.80507,-326.15791
1058,22402.2331,277.77485
1059,22401.17937,275.83818
1060,22341.15662,148.44159
1061,22332.09348,129.0495
1062,22328.52532,121.41484
1063,22290.62852,40.32843
1064,22278.85836,15.84859
1065,22244.80535,-54.97565
1066,22242.05988,-60.68572
1067,22234.23674,-77.60958
1068,22202.85619,-145.4953
1069,22200.07383,-151.28539
1070,22189.10961,-174.10192
1071,22160.39688,-233.85308
1072,22148.90751,-250.686
1073,23257.39738,2051.27765
1074,23312.47386,2022.35773
1075,23349.69446,2002.8137
1076,23465.26814,1943.58514
1077,23074.47264,2146.5506
1078,23089.46682,2139.45572
1079,23123.07285,2121.80965
1080,23174.04988,2095.0423
1081,23036.28745,3421.28803
1082,23113.03071,3400.69721
1083,22781.86115,3489.83865
1084,22765.44833,3490.94257
1085,22811.33083,3487.85654
1086,22919.54825,3313.44633
1087,22930.30443,3323.12783
1088,23018.60065,3403.63571
1089,22611.20937,3035.64125
1090,22660.7425,3080.33653
1091,22732.92813,3145.47189
1092,22733.85834,3146.30916
1093,22762.52521,3172.11185
1094,22811.80925,3216.4718
1095,22862.66218,3262.24389
1096,22451.13752,2895.12236
1097,22487.07121,2923.71923
1098,22487.93242,2924.4046
1099,21925.09404,2485.14724
1100,21920.72619,2452.71986
1101,21918.29941,2433.63269
1102,21910.83608,2374.93192
1103,21895.82945,2256.90147
1104,21885.87146,2178.57957
1105,21885.6508,2176.90576
1106,21876.41874,2106.87509
1107,21865.94915,2027.45706
1108,21855.08916,1945.0776
1109,21851.55209,1915.9644
1110,21843.48388,1849.55608
1111,21836.08779,1812.12365
1112,21934.87885,2559.51528
1113,21934.2686,2554.7557
1114,21930.28318,2523.6719
1115,21976.80591,2884.91897
1116,21975.26003,2872.87432
1117,21966.11758,2802.23895
1118,21956.5178,2728.07024
1119,21953.5752,2705.33547
1120,21935.51037,2564.4408
1121,22013.13105,3166.51122
1122,22003.5438,3092.91927
1123,22000.71496,3071.20509
1124,21994.00788,3018.94722
1125,21986.36652,2959.40996
1126,22030.55867,3305.37651
1127,22022.27952,3237.76534
1128,22020.17855,3220.60792
1129,22080.68662,3678.91255
1130,22077.9407,3666.74538
1131,22052.47452,3473.63181
1132,22052.06873,3470.52953
1133,22041.91159,3392.87626
1134,22031.91031,3316.41454
1135,21906.84714,3220.20546
1136,21804.93077,3271.69322
1137,21716.50249,3316.36686
1138,21676.21445,3336.81988
1139,21603.44851,3373.76095
1140,21546.18764,3403.49631
1141,21545.41893,3403.8826
1142,21501.78424,3425.81002
1143,22469.61286,2935.66582
1144,22321.99723,3009.87063
1145,22298.66614,3021.59892
1146,22208.13082,3067.54698
1147,22107.32117,3118.70941
1148,22013.60834,3166.27009
1149,22361.76225,2691.10763
1150,22433.14681,2654.46909
1151,22486.64533,2627.01066
1152,22496.38884,2622.05332
1153,22560.1988,2589.58782
1154,22621.62714,2558.33405
1155,22652.47962,2542.02554
1156,22264.23894,2740.5455
1157,22300.32931,2722.63845
1158,22054.40055,2844.99765
1159,22072.75527,2835.55441
1160,22137.11205,2803.62235
1161,22201.26905,2771.78942
1162,21484.0961,3133.1265
1163,21542.63795,3102.351
1164,21591.47687,3076.67634
1165,21600.85124,3071.99763
1166,21684.70895,3030.14457
1167,21727.28155,3008.89675
1168,21736.81561,3004.10641
1169,21772.45054,2986.20185
1170,21855.29262,2944.57833
1171,21876.26109,2934.30959
1172,21970.68582,2888.06767
1173,23189.97566,1910.44266
1174,23246.0662,1881.32609
1175,23303.87505,1851.31754
1176,23309.89582,1848.19216
1177,23394.55604,1809.18508
1178,22944.21626,1957.58472
1179,23027.64147,1986.98533
1180,23048.8591,1977.8991
1181,23054.86183,1975.32849
1182,23058.16066,1973.9158
1183,23099.69329,1953.933
1184,23188.59741,1911.15811
1185,21465.14404,2801.82107
1186,21505.47697,2778.27698
1187,21084.18095,2991.35507
1188,21099.87056,2990.09808
1189,21123.0885,2978.44683
1190,21157.55089,2961.05952
1191,21178.20897,2950.6369
1192,21187.58357,2945.90713
1193,21218.74529,2929.33284
1194,21220.07226,2928.62705
1195,21275.2231,2899.16378
1196,21359.59207,2855.23917
1197,21407.19519,2830.45578
1198,21421.89573,2822.80231
1199,21457.63501,2806.20442
1200,21163.84639,3711.71586
1201,21169.94398,3720.61878
1202,21222.03596,3759.58875
1203,21255.61393,3785.72285
1204,21257.48043,3798.11402
1205,21281.90076,3818.32032
1206,21384.40786,3891.37584
1207,22534.50994,3070.69969
1208,22544.8209,3065.8679
1209,22085.75088,3279.40241
1210,22134.05998,3257.00569
1211,22229.21779,3212.88932
1212,22245.24489,3205.47271
1213,22291.39138,3184.11823
1214,22387.74587,3139.52978
1215,22399.22896,3134.21593
1216,22504.54195,3084.7429
1217,21602.31443,3505.47985
1218,21646.83373,3485.32765
1219,21667.92547,3475.78021
1220,21732.40479,3445.48477
1221,21778.72469,3423.72149
1222,21817.28016,3405.61269
1223,21868.76691,3381.4303
1224,21877.81171,3377.18212
1225,21922.21473,3356.31384
1226,22001.6166,3318.99699
1227,21509.18645,3548.48063
1228,21590.30901,3511.02322
1229,21294.70822,3649.6187
1230,21332.33471,3631.764
1231,21376.94101,3610.59721
1232,21488.17798,3558.18106
1233,21134.09717,3707.49324
1234,21147.28048,3710.76122
1235,20594.51699,3533.07821
1236,20607.23682,3538.0469
1237,20668.23605,3561.87477
1238,20699.74397,3574.70172
1239,20739.45517,3590.86825
1240,20777.74148,3604.98381
1241,20833.84396,3622.25778
1242,20907.46364,3644.18737
1243,20998.3622,3670.63867
1244,21023.29225,3678.19936
1245,21040.851,3683.52452
1246,21093.24807,3698.70199
1247,21102.76914,3701.45989
1248,21123.0637,3704.75817
1249,20308.09484,2882.8001
1250,20263.13677,2886.72268
1251,20260.62152,2886.89759
1252,20145.67048,2894.89093
1253,20044.47451,2902.26706
1254,20023.8079,2902.85943
1255,20350.5328,2889.96568
1256,20350.02757,2884.51557
1257,20351.19257,2874.70883
1258,20319.30662,2881.47832
1259,20007.55544,3143.43705
1260,19941.47091,3140.08248
1261,19880.13425,3135.52473
1262,19853.5588,3127.31419
1263,19844.42414,3121.56399
1264,19826.55198,3100.41034
1265,19809.00697,3076.19188
1266,19738.55106,2987.34963
1267,19700.37804,2942.56703
1268,19670.7662,2905.39508
1269,19645.97392,2872.28068
1270,19633.72743,2845.24308
1271,19631.6778,2840.3902
1272,19906.11944,2756.4645
1273,19981.91812,2732.53874
1274,20010.78218,2724.55951
1275,20345.99758,3362.3828
1276,20322.65005,3335.33043
1277,20303.51995,3317.68066
1278,20265.37082,3280.17336
1279,20212.88675,3230.19719
1280,20210.49358,3227.88746
1281,20201.24828,3218.96453
1282,20158.31113,3181.89142
1283,20112.09881,3151.93894
1284,20102.20999,3148.31562
1285,20073.29398,3145.28378
1286,20014.08907,3143.76871
1287,20576.52672,3523.45183
1288,20568.93672,3519.39051
1289,20557.444,3513.2409
1290,20543.43916,3506.33878
1291,20536.76102,3503.04754
1292,20529.43432,3499.43666
1293,20510.12602,3488.74321
1294,20479.0234,3471.51775
1295,20458.96085,3459.91413
1296,20425.32585,3435.85235
1297,20423.64826,3434.65224
1298,20385.49066,3403.75389
1299,20366.66861,3386.33395
1300,20761.12709,4082.30859
1301,20759.45371,4076.75894
1302,20733.12655,3978.8325
1303,20732.36544,3976.00145
1304,20718.76851,3932.31084
1305,20697.15347,3863.01515
1306,20687.12883,3830.87711
1307,20671.81511,3781.4076
1308,20639.8786,3682.89711
1309,20605.96528,3578.28905
1310,20604.46598,3573.66436
1311,20597.24566,3547.99757
1312,20595.71543,3542.5579
1313,23360.09397,2267.60283
1314,23366.53358,2281.52326
1315,23411.90489,2379.60202
1316,23445.18511,2451.54354
1317,23479.75626,2526.27568
1318,23486.47016,2540.78907
1319,23521.25216,2619.32962
1320,23535.02505,2650.12613
1321,23535.3052,2650.88236
1322,23552.60359,2697.57718
1323,23566.36191,2744.33941
1324,23292.02943,2123.72812
1325,23328.77237,2200.5946
1326,23338.80881,2221.59089
1327,23224.27646,1982.01736
1328,23229.70225,1993.33924
1329,22822.77005,1136.35588
1330,22868.56958,1229.78311
1331,22896.51841,1288.84117
1332,22896.93488,1289.7212
1333,22929.28323,1359.54756
1334,22933.13186,1367.85513
1335,22973.0916,1454.11123
1336,23023.16561,1562.19978
1337,23025.44906,1567.12876
1338,23070.31154,1660.74228
1339,23138.08206,1802.15748
1340,22737.18358,1016.05897
1341,22755.41472,1006.58738
1342,22758.39614,1005.03845
1343,23461.72821,-227.97585
1344,23594.54982,-267.57394
1345,23614.42224,-273.4985
1346,23707.61578,-300.45396
1347,23727.44979,-306.21537
1348,23189.57178,-135.69304
1349,23326.73562,-187.73053
1350,23332.21864,-189.36519
1351,23455.50031,-226.11913
1352,22697.37648,120.72246
1353,22707.08371,115.36842
1354,22763.79319,83.06571
1355,22815.3292,53.70989
1356,22870.86438,26.98067
1357,22914.08807,6.17701
1358,23017.37103,-45.82396
1359,23069.26115,-71.94962
1360,23137.87021,-107.40328
1361,22463.69732,246.94072
1362,22538.35963,203.04187
1363,22542.83394,200.82015
1364,22626.97835,159.03826
1365,22636.29463,154.41226
1366,22250.78999,359.05328
1367,22286.17565,335.53686
1368,22319.09029,319.17227
1369,22388.77636,284.52555
1370,21794.20693,586.3862
1371,21785.22853,592.74366
1372,21698.65581,656.89001
1373,21669.72806,676.47044
1374,22239.16056,361.92482
1375,22221.53512,366.27688
1376,22189.38496,383.01188
1377,22164.72808,396.56824
1378,22140.07121,410.1246
1379,22057.3268,451.25226
1380,21965.08429,497.1009
1381,21949.04418,504.79113
1382,21878.87558,538.43259
1383,21855.41764,549.67921
1384,21816.29975,570.74262
1385,22460.40976,770.13302
1386,22410.70552,671.91924
1387,22371.21594,593.88927
1388,22362.04774,575.77323
1389,22332.69466,517.83178
1390,22481.07497,808.42062
1391,22103.35041,964.94091
1392,22105.614,955.7126
1393,22110.69433,950.04913
1394,22151.33897,929.65965
1395,22161.32483,924.54293
1396,22272.26928,867.69529
1397,22330.56392,837.82528
1398,22451.9002,774.56419
1399,21886.56096,1084.90859
1400,21949.52254,1055.25031
1401,22015.44503,1021.09493
1402,22077.08513,989.15832
1403,22100.39324,976.9968
1404,21621.42423,1395.27967
1405,21573.39053,1303.54637
1406,21564.9259,1287.38088
1407,21556.22624,1271.7018
1408,21546.88415,1254.86488
1409,21536.79613,1236.68359
1410,21423.90212,1485.0997
1411,21420.09509,1382.27356
1412,21418.65521,1343.3831
1413,21418.19228,1342.25411
1414,21409.8971,1322.02385
1415,21402.36778,1303.6614
1416,20617.87957,2277.69358
1417,20615.74433,2279.1784
1418,20563.09814,2315.78802
1419,20558.24578,2319.1623
1420,20488.58543,2367.60339
1421,20461.68583,2388.418
1422,20451.75505,2396.10233
1423,20417.03636,2422.96728
1424,20404.10035,2432.97702
1425,20317.30493,2500.13838
1426,20280.50754,2529.9182
1427,20268.581,2539.57025
1428,20251.9172,2553.05612
1429,20215.19459,2582.77543
1430,20206.78014,2590.05059
1431,20203.05967,2593.26731
1432,20177.16536,2615.65561
1433,20161.57193,2629.62058
1434,20154.43823,2636.00929
1435,20138.63861,2650.15892
1436,20122.67877,2664.45205
1437,20093.11923,2690.92462
1438,20089.80364,2693.42532
1439,20079.07115,2701.52007
1440,20075.05005,2703.40291
1441,20069.03149,2706.22103
1442,20038.48148,2716.32027
1443,20627.60484,2269.80017
1444,20660.2172,2243.33069
1445,20723.63734,2194.87621
1446,20727.88848,2191.6748
1447,20750.03573,2174.99632
1448,20787.98379,2146.41869
1449,20822.65131,2120.31155
1450,20835.23463,2110.8354
1451,20852.77376,2097.07701
1452,20862.54655,2089.41085
1453,20916.35061,2047.20482
1454,20973.90074,2002.66712
1455,20991.04656,1990.00678
1456,21011.19955,1979.06354
1457,20727.44888,2707.75808
1458,20807.97407,2658.4602
1459,20866.63231,2626.86973
1460,20878.40301,2620.40314
1461,20903.55276,2606.58638
1462,20936.25329,2578.11828
1463,20977.3174,2542.44957
1464,21018.38152,2506.78086
1465,21047.73387,2482.54929
1466,20354.60219,2919.6971
1467,20357.26842,2939.1769
1468,20363.89651,2987.6025
1469,20394.62818,3063.61615
1470,20436.81999,3155.47813
1471,20453.17966,3148.43975
1472,20519.90845,3117.89817
1473,20564.20785,3220.7117
1474,20574.81671,3245.67542
1475,20587.02639,3257.35819
1476,20600.0024,3271.57492
1477,20603.88453,3341.75559
1478,20713.27044,2714.60498
1479,20485.64891,2824.52549
1480,20448.888,2842.32974
1481,20677.71278,2326.59418
1482,20696.67794,2356.56118
1483,20700.02622,2369.6144
1484,20703.04099,2381.36738
1485,20706.40047,2417.34035
1486,20707.19785,2425.8786
1487,20709.53236,2453.46709
1488,20711.86688,2481.05558
1489,20723.57333,2651.37268
1490,20187.53364,1867.00543
1491,20196.17009,1884.09269
1492,20222.72667,1936.63496
1493,20301.94588,2024.10749
1494,20305.37184,2031.67478
1495,20315.61696,2042.92205
1496,20335.05071,2064.77759
1497,20346.82661,2073.48771
1498,20360.57972,2076.27128
1499,20368.08855,2076.27128
1500,20371.00719,2076.27128
1501,20446.44589,2073.61199
1502,20480.87896,2083.48098
1503,20488.14513,2098.08831
1504,20591.08172,2224.33493
1505,21688.59596,1184.06581
1506,21733.11838,1161.5702
1507,21845.94477,1104.49645
1508,21548.01779,1254.30056
1509,21654.36877,1201.3596
1510,21687.24864,1184.74656
1511,21412.79536,1320.60562
1512,21531.98471,1262.28174
1513,21535.43393,1260.56473
1514,20722.67336,1676.57545
1515,20766.34963,1646.25064
1516,20776.69367,1639.06868
1517,20777.30943,1638.64115
1518,20925.77655,1564.74079
1519,21073.39254,1491.07522
1520,21095.18943,1480.1978
1521,21142.89642,1456.27187
1522,21223.26418,1415.96595
1523,21390.61581,1331.60761
1524,21400.70295,1326.5229
1525,20717.37375,1679.11013
1526,20272.45545,1826.62443
1527,20344.47524,1797.92749
1528,20384.55216,1781.95848
1529,20497.37752,1748.29844
1530,20503.61525,1746.43749
1531,20553.20786,1730.92534
1532,20630.62011,1705.93521
1533,20640.06573,1703.2247
1534,20707.28456,1683.93555
1535,20178.86204,1871.12884
1536,21423.95292,1486.52916
1537,21427.03543,1573.28088
1538,21428.51232,1614.84516
1539,21428.93684,1626.79235
1540,21429.44329,1641.0456
1541,21430.13761,1660.58584
1542,21430.37749,1667.33664
1543,21431.84958,1708.76611
1544,21433.05603,1744.17266
1545,21435.55199,1817.42344
1546,21438.05818,1885.81532
1547,21440.99364,1965.92146
1548,21441.65924,2004.21056
1549,21442.29377,2040.71252
1550,21456.82052,2081.05988
1551,21472.02228,2097.25026
1552,21835.10691,1808.20461
1553,21833.31317,1801.03778
1554,21826.15807,1784.40874
1555,21800.78056,1736.85891
1556,21788.35231,1713.07819
1557,21761.95696,1662.57226
1558,21736.29025,1614.7398
1559,21720.37214,1585.07484
1560,21700.13161,1544.02992
1561,21685.44705,1515.23811
1562,21672.71486,1490.27428
1563,21621.7938,1395.96415
1564,21766.56876,2378.13261
1565,21733.41401,2355.75105
1566,21718.46126,2346.10165
1567,21700.12262,2334.26725
1568,21660.77113,2308.87271
1569,21645.62693,2299.09977
1570,21582.84693,2258.58621
1571,21557.83985,2242.44849
1572,21473.15711,2186.60232
1573,21467.48885,2182.86425
1574,21430.51741,2159.9207
1575,21989.559,2531.16969
1576,21985.58109,2528.3078
1577,21933.12954,2490.57171
1578,22168.40501,2664.4692
1579,22132.92531,2637.47395
1580,22083.92002,2600.18756
1581,22063.69744,2584.80092
1582,22056.63343,2579.42617
1583,21994.07731,2534.42037
1584,22424.16638,2853.09405
1585,22387.9421,2840.43921
1586,22371.65466,2826.54096
1587,22359.46283,2816.13754
1588,22325.69034,2789.32776
1589,21959.31734,1700.77124
1590,21954.66387,1692.00562
1591,21940.94896,1665.5731
1592,21904.24626,1596.68498
1593,21879.81937,1550.83761
1594,21877.25196,1546.01878
1595,21825.75949,1447.42431
1596,21824.5425,1445.0941
1597,21786.01688,1369.59117
1598,21765.16841,1329.65364
1599,21753.98872,1308.23771
1600,21707.47508,1220.02849
1601,21697.21654,1202.13404
1602,21676.98163,1166.83733
1603,22242.39254,2398.45592
1604,22241.54203,2396.37836
1605,22237.18435,2385.73376
1606,22209.56277,2317.84617
1607,22186.0897,2260.1547
1608,22164.57658,2207.28035
1609,22135.60193,2135.89613
1610,22094.72567,2035.19017
1611,22081.77865,2002.84654
1612,22012.06208,1828.684
1613,21965.58538,1712.57816
1614,22348.28557,2657.1233
1615,22304.3417,2549.78058
1616,22273.48454,2474.40508
1617,22244.19012,2402.8469
1618,22417.90789,2832.0259
1619,22411.72884,2817.10906
1620,22399.84171,2787.13312
1621,22442.17964,2875.25236
1622,22466.20838,2928.55193
1623,22500.15176,2999.47879
1624,22497.168,2993.24403
1625,22720.9642,3460.24011
1626,22708.71886,3434.96357
1627,22694.86572,3406.36828
1628,22688.10249,3392.30839
1629,22676.06504,3367.28405
1630,22662.28667,3338.64054
1631,22644.99341,3302.69005
1632,22631.82518,3275.31496
1633,22623.50683,3258.02218
1634,22600.92098,3210.11587
1635,22597.90945,3203.72817
1636,22580.70783,3167.26704
1637,22568.49296,3141.376
1638,22563.5062,3130.8059
1639,22808.56962,3453.36341
1640,22839.4184,3416.96537
1641,22841.607,3414.38308
1642,22914.07466,3319.70437
1643,22769.03912,3507.34945
1644,22656.52511,3757.03416
1645,22721.7311,3609.04381
1646,22747.3958,3553.8744
1647,22252.73357,3626.17258
1648,22351.16161,3596.75711
1649,22436.28851,3571.31672
1650,22444.29127,3568.92507
1651,22528.63398,3544.42693
1652,22574.69251,3531.04879
1653,22614.34977,3519.14063
1654,22725.12982,3485.87593
